	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
11	7.7109966492015	48.569746589759	7.7111324759119	48.569939000597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1102	7.692513162509	48.560395391328	7.6912856838589	48.559856678584	2.0	2.0	2.0	0.0	3.0	1.0	3.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	3.0	9.0	2.0	7.0	8.0	11.0	9.0	9.0	14.0	31.0	24.0	19.0	18.0	23.0	23.0	19.0	12.0	21.0	14.0	27.0	15.0	18.0	23.0	23.0	24.0	21.0	13.0	19.0	13.0	11.0	18.0	16.0	13.0	22.0	34.0	20.0	15.0	23.0	11.0	18.0	16.0	31.0	23.0	15.0	21.0	20.0	13.0	23.0	20.0	17.0	20.0	26.0	25.0	13.0	17.0	13.0	15.0	13.0	20.0	12.0	9.0	10.0	11.0	7.0	6.0	8.0	8.0	7.0	4.0	7.0	2.0	4.0	0.0	3.0	0
1105	7.7287705936008	48.571016914393	7.7285246871947	48.570686802578	6.0	5.0	2.0	4.0	0.0	5.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	1.0	3.0	2.0	8.0	8.0	3.0	9.0	8.0	9.0	14.0	14.0	18.0	42.0	49.0	45.0	71.0	65.0	62.0	56.0	62.0	44.0	69.0	45.0	38.0	40.0	34.0	35.0	34.0	26.0	38.0	25.0	42.0	49.0	28.0	39.0	34.0	29.0	29.0	35.0	37.0	45.0	50.0	34.0	30.0	46.0	38.0	35.0	37.0	27.0	35.0	38.0	54.0	37.0	39.0	39.0	42.0	46.0	37.0	30.0	35.0	37.0	26.0	36.0	37.0	34.0	28.0	23.0	29.0	14.0	14.0	17.0	12.0	17.0	11.0	11.0	14.0	10.0	10.0	15.0	7.0	4.0	5
1108	7.7123036144335	48.567252961293	7.7103830568247	48.566849583413	0.0	1.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	2.0	2.0	3.0	3.0	3.0	4.0	5.0	4.0	9.0	9.0	7.0	13.0	10.0	8.0	3.0	4.0	5.0	7.0	7.0	4.0	4.0	3.0	5.0	5.0	5.0	5.0	3.0	4.0	4.0	4.0	6.0	4.0	4.0	7.0	4.0	9.0	4.0	4.0	7.0	9.0	7.0	5.0	7.0	5.0	6.0	10.0	6.0	3.0	13.0	5.0	7.0	10.0	6.0	8.0	2.0	3.0	5.0	2.0	6.0	6.0	5.0	7.0	3.0	4.0	2.0	1.0	4.0	3.0	5.0	2.0	3.0	1.0	3.0	0
1109	7.687628660884	48.55874173724	7.6913085220683	48.559703889611	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	4.0	3.0	8.0	5.0	8.0	3.0	14.0	20.0	8.0	17.0	38.0	24.0	20.0	19.0	17.0	12.0	11.0	24.0	11.0	24.0	14.0	29.0	15.0	11.0	29.0	21.0	26.0	18.0	11.0	9.0	12.0	24.0	22.0	23.0	20.0	20.0	14.0	15.0	25.0	29.0	14.0	13.0	27.0	20.0	21.0	21.0	29.0	33.0	29.0	17.0	21.0	16.0	23.0	17.0	22.0	23.0	10.0	18.0	11.0	8.0	11.0	5.0	8.0	12.0	12.0	4.0	3.0	9.0	4.0	9.0	4.0	1.0	2.0	0
1120	7.700705225846	48.536715102216	7.7024082222649	48.538902588083	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	4.0	1.0	1.0	2.0	6.0	5.0	6.0	1.0	6.0	8.0	3.0	7.0	9.0	7.0	7.0	13.0	10.0	5.0	9.0	6.0	10.0	6.0	12.0	7.0	16.0	12.0	6.0	7.0	10.0	7.0	6.0	8.0	9.0	10.0	1.0	3.0	9.0	13.0	10.0	7.0	10.0	15.0	21.0	13.0	11.0	11.0	18.0	12.0	12.0	15.0	15.0	8.0	17.0	18.0	5.0	10.0	7.0	8.0	1.0	7.0	2.0	7.0	2.0	6.0	3.0	4.0	2.0	1.0	3.0	1.0	1.0	3
1121	7.7040588171174	48.541309517309	7.7035651111449	48.540536645556	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	3.0	8.0	6.0	7.0	5.0	11.0	15.0	7.0	15.0	10.0	9.0	6.0	11.0	7.0	5.0	6.0	8.0	6.0	11.0	7.0	5.0	5.0	6.0	7.0	4.0	4.0	7.0	5.0	6.0	8.0	9.0	7.0	10.0	8.0	7.0	7.0	3.0	7.0	6.0	6.0	7.0	5.0	5.0	5.0	8.0	3.0	7.0	6.0	5.0	2.0	7.0	5.0	4.0	4.0	2.0	5.0	3.0	1.0	3.0	2.0	3.0	0.0	4.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0
1124	7.7103862547779	48.539341005966	7.7103971236728	48.540220191648	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0	1.0	2.0	1.0	2.0	0.0	3.0	5.0	5.0	14.0	4.0	13.0	9.0	6.0	6.0	2.0	7.0	5.0	4.0	5.0	10.0	8.0	4.0	3.0	12.0	8.0	13.0	10.0	9.0	5.0	5.0	3.0	5.0	10.0	12.0	14.0	13.0	7.0	8.0	8.0	13.0	11.0	10.0	13.0	13.0	18.0	13.0	18.0	22.0	16.0	12.0	13.0	18.0	10.0	10.0	8.0	5.0	6.0	8.0	6.0	6.0	7.0	5.0	5.0	2.0	3.0	2.0	4.0	1.0	6.0	3.0	1.0	1.0	1.0	1
1125	7.7094072577656	48.542709009917	7.7098756524736	48.540839475519	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	2.0	3.0	0.0	4.0	2.0	5.0	10.0	9.0	6.0	6.0	20.0	16.0	8.0	13.0	7.0	5.0	4.0	11.0	7.0	7.0	4.0	7.0	10.0	9.0	12.0	11.0	10.0	9.0	2.0	2.0	3.0	6.0	9.0	3.0	6.0	8.0	7.0	4.0	5.0	8.0	9.0	6.0	5.0	7.0	6.0	11.0	10.0	11.0	11.0	12.0	15.0	7.0	13.0	11.0	7.0	10.0	6.0	3.0	3.0	2.0	6.0	2.0	1.0	2.0	1.0	3.0	3.0	2.0	0.0	2.0	0.0	1.0	0.0	0
1126	7.7149102352347	48.550687811586	7.711455356063	48.550985615785	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	7.0	4.0	3.0	5.0	4.0	3.0	8.0	3.0	1.0	2.0	2.0	1.0	1.0	4.0	3.0	3.0	2.0	3.0	4.0	4.0	5.0	2.0	2.0	1.0	3.0	3.0	5.0	1.0	3.0	1.0	7.0	6.0	4.0	2.0	7.0	3.0	2.0	6.0	4.0	2.0	5.0	3.0	9.0	4.0	3.0	2.0	5.0	6.0	2.0	0.0	2.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0
1127	7.7112939256105	48.550806531515	7.7148699824671	48.550503274437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	6.0	2.0	6.0	6.0	10.0	10.0	11.0	5.0	2.0	4.0	5.0	1.0	1.0	2.0	6.0	4.0	4.0	1.0	4.0	4.0	8.0	2.0	1.0	1.0	2.0	6.0	8.0	2.0	2.0	2.0	3.0	6.0	3.0	4.0	3.0	5.0	11.0	5.0	8.0	9.0	4.0	1.0	3.0	5.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1128	7.7162336437639	48.551688711964	7.7152748526922	48.551084477933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	4.0	5.0	8.0	7.0	4.0	2.0	2.0	1.0	4.0	1.0	0.0	0.0	5.0	2.0	1.0	1.0	6.0	2.0	5.0	0.0	0.0	1.0	0.0	5.0	7.0	2.0	2.0	0.0	1.0	4.0	3.0	2.0	2.0	4.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	2.0	4.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
1129	7.7154920677693	48.550751977665	7.7155322711898	48.550948527314	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	3.0	4.0	4.0	2.0	2.0	0.0	2.0	1.0	3.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	5.0	3.0	1.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	4.0	5.0	1.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0
1130	7.6728971580887	48.552083530367	7.6771836542574	48.554299693481	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	2.0	5.0	1.0	2.0	7.0	6.0	9.0	11.0	19.0	26.0	25.0	18.0	32.0	23.0	24.0	14.0	16.0	12.0	7.0	11.0	5.0	10.0	12.0	11.0	13.0	14.0	16.0	30.0	17.0	7.0	13.0	10.0	10.0	20.0	21.0	14.0	15.0	10.0	12.0	13.0	14.0	14.0	28.0	15.0	16.0	23.0	24.0	29.0	24.0	29.0	29.0	38.0	12.0	23.0	18.0	17.0	19.0	8.0	11.0	11.0	3.0	9.0	4.0	4.0	9.0	2.0	4.0	5.0	3.0	6.0	1.0	2.0	2.0	3.0	1
1131	7.6770084070205	48.554381727027	7.6728201496553	48.552265558439	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	3.0	2.0	6.0	3.0	7.0	8.0	10.0	12.0	14.0	16.0	21.0	11.0	21.0	17.0	16.0	14.0	9.0	7.0	9.0	12.0	12.0	7.0	13.0	9.0	6.0	13.0	6.0	8.0	13.0	10.0	12.0	23.0	17.0	15.0	20.0	16.0	11.0	12.0	17.0	7.0	9.0	16.0	14.0	13.0	19.0	19.0	18.0	23.0	19.0	19.0	17.0	20.0	25.0	13.0	14.0	9.0	12.0	4.0	4.0	5.0	5.0	5.0	3.0	4.0	0.0	5.0	4.0	5.0	5.0	3.0	8.0	0.0	1.0	2.0	3.0	0
1132	7.6724790732479	48.555032826388	7.6768896737587	48.554444836798	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	8.0	9.0	5.0	12.0	23.0	19.0	21.0	21.0	11.0	8.0	16.0	7.0	6.0	6.0	6.0	7.0	9.0	10.0	10.0	7.0	5.0	4.0	6.0	8.0	6.0	11.0	9.0	15.0	11.0	6.0	3.0	7.0	9.0	2.0	8.0	9.0	8.0	11.0	16.0	9.0	6.0	7.0	17.0	17.0	7.0	8.0	8.0	5.0	4.0	6.0	3.0	6.0	10.0	7.0	4.0	0.0	2.0	5.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	1
1133	7.6770306908732	48.554587662174	7.6725638897167	48.555185907222	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	5.0	3.0	1.0	1.0	1.0	4.0	3.0	3.0	5.0	5.0	3.0	7.0	3.0	8.0	8.0	5.0	3.0	4.0	4.0	6.0	6.0	9.0	4.0	9.0	8.0	6.0	4.0	14.0	7.0	5.0	8.0	7.0	7.0	9.0	6.0	7.0	8.0	4.0	5.0	8.0	15.0	8.0	6.0	11.0	9.0	12.0	12.0	17.0	10.0	18.0	12.0	14.0	12.0	6.0	6.0	6.0	9.0	4.0	3.0	4.0	4.0	0.0	2.0	2.0	1.0	4.0	3.0	1.0	1.0	3.0	0.0	1.0	1.0	3.0	1
1134	7.7111560556002	48.562451136631	7.7111646623124	48.562525402685	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	2.0	9.0	4.0	5.0	9.0	7.0	10.0	3.0	5.0	0.0	4.0	5.0	5.0	3.0	0.0	3.0	1.0	5.0	1.0	4.0	3.0	0.0	1.0	2.0	1.0	0.0	7.0	4.0	3.0	4.0	3.0	1.0	2.0	2.0	1.0	2.0	9.0	3.0	7.0	9.0	3.0	10.0	5.0	4.0	1.0	7.0	2.0	5.0	7.0	4.0	0.0	7.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1
1135	7.7116303340688	48.563423801245	7.7115929701712	48.563388018127	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	4.0	3.0	4.0	8.0	2.0	3.0	3.0	2.0	0.0	3.0	3.0	3.0	3.0	3.0	6.0	4.0	3.0	1.0	4.0	4.0	4.0	3.0	1.0	2.0	3.0	2.0	1.0	1.0	1.0	3.0	3.0	2.0	1.0	6.0	6.0	5.0	4.0	8.0	7.0	8.0	11.0	9.0	1.0	10.0	7.0	3.0	4.0	10.0	5.0	3.0	1.0	4.0	4.0	2.0	1.0	5.0	5.0	0.0	2.0	2.0	3.0	2.0	1.0	1.0	3.0	1
1136	7.7124046347971	48.558663773823	7.7114969286727	48.561454947414	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	2.0	2.0	3.0	1.0	0.0	1.0	3.0	2.0	7.0	9.0	8.0	17.0	12.0	19.0	15.0	14.0	12.0	14.0	14.0	13.0	3.0	7.0	11.0	8.0	5.0	10.0	12.0	3.0	7.0	9.0	12.0	15.0	9.0	8.0	6.0	9.0	12.0	17.0	10.0	11.0	7.0	8.0	14.0	19.0	13.0	17.0	9.0	20.0	16.0	13.0	9.0	21.0	30.0	23.0	15.0	20.0	19.0	18.0	9.0	13.0	8.0	10.0	12.0	8.0	9.0	7.0	2.0	4.0	4.0	3.0	4.0	3.0	2.0	5.0	0.0	2.0	2.0	1.0	0
1137	7.7106201894706	48.562207492872	7.7108421632219	48.561912891533	0.0	0.0	1.0	5.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	2.0	4.0	5.0	1.0	1.0	1.0	5.0	6.0	11.0	4.0	8.0	12.0	12.0	15.0	8.0	9.0	7.0	4.0	16.0	7.0	17.0	9.0	12.0	11.0	19.0	10.0	10.0	15.0	9.0	19.0	8.0	6.0	13.0	8.0	10.0	12.0	12.0	9.0	15.0	8.0	11.0	10.0	9.0	18.0	9.0	11.0	16.0	14.0	14.0	13.0	14.0	14.0	14.0	16.0	16.0	8.0	10.0	10.0	11.0	15.0	5.0	21.0	4.0	6.0	5.0	9.0	7.0	7.0	8.0	7.0	3.0	4.0	6.0	4.0	5.0	2
1138	7.7113584469135	48.551107777726	7.7124475171334	48.552673251412	1.0	1.0	1.0	2.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	3.0	3.0	8.0	1.0	6.0	8.0	10.0	10.0	15.0	13.0	23.0	14.0	14.0	11.0	8.0	10.0	15.0	9.0	13.0	11.0	0.0	13.0	13.0	27.0	25.0	28.0	19.0	18.0	9.0	10.0	15.0	18.0	11.0	16.0	18.0	26.0	12.0	16.0	18.0	11.0	26.0	17.0	33.0	20.0	22.0	36.0	25.0	34.0	19.0	27.0	30.0	41.0	20.0	17.0	16.0	13.0	10.0	7.0	14.0	13.0	17.0	11.0	5.0	9.0	4.0	7.0	5.0	4.0	7.0	2.0	6.0	2.0	5.0	2
1139	7.7126375410029	48.554909244768	7.7125799636249	48.553795138766	1.0	0.0	1.0	1.0	3.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	5.0	1.0	3.0	3.0	3.0	7.0	4.0	1.0	2.0	7.0	6.0	9.0	14.0	8.0	19.0	18.0	14.0	13.0	18.0	11.0	8.0	14.0	11.0	14.0	9.0	6.0	8.0	15.0	8.0	5.0	16.0	12.0	12.0	10.0	3.0	10.0	9.0	12.0	18.0	12.0	9.0	12.0	9.0	8.0	16.0	14.0	7.0	8.0	13.0	19.0	19.0	17.0	19.0	19.0	19.0	9.0	12.0	17.0	16.0	9.0	12.0	5.0	9.0	9.0	4.0	4.0	3.0	6.0	6.0	4.0	5.0	1.0	5.0	2.0	3.0	1.0	2.0	2.0	2
1140	7.6936253497059	48.550817943315	7.6939525437606	48.550594780469	0.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	4.0	4.0	12.0	1.0	2.0	6.0	8.0	10.0	13.0	24.0	35.0	22.0	20.0	30.0	24.0	24.0	16.0	26.0	25.0	12.0	17.0	12.0	16.0	22.0	12.0	11.0	17.0	16.0	26.0	15.0	12.0	11.0	8.0	14.0	8.0	21.0	15.0	14.0	15.0	13.0	10.0	12.0	16.0	13.0	18.0	11.0	23.0	20.0	23.0	31.0	32.0	21.0	21.0	15.0	10.0	15.0	15.0	14.0	17.0	11.0	15.0	10.0	7.0	8.0	3.0	7.0	6.0	2.0	8.0	6.0	10.0	0.0	3.0	1.0	3.0	1
1141	7.7005314250196	48.548635346463	7.6992629959708	48.548991415835	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	5.0	4.0	6.0	4.0	4.0	1.0	8.0	18.0	17.0	16.0	15.0	17.0	13.0	8.0	11.0	9.0	9.0	14.0	18.0	27.0	12.0	19.0	11.0	9.0	21.0	20.0	14.0	12.0	7.0	12.0	10.0	12.0	8.0	14.0	24.0	17.0	11.0	8.0	14.0	20.0	20.0	24.0	16.0	20.0	14.0	27.0	30.0	25.0	20.0	31.0	31.0	23.0	28.0	15.0	12.0	15.0	8.0	7.0	8.0	10.0	15.0	6.0	5.0	8.0	5.0	9.0	6.0	3.0	4.0	8.0	3.0	2.0	2
1146	7.6982726312367	48.545095101366	7.6990745137897	48.546873052859	1.0	4.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	44.0	1.0	0.0	2.0	6.0	5.0	8.0	12.0	2.0	15.0	5.0	11.0	144.0	132.0	198.0	20.0	32.0	52.0	33.0	50.0	242.0	254.0	34.0	27.0	31.0	27.0	29.0	37.0	37.0	39.0	37.0	38.0	21.0	38.0	23.0	46.0	33.0	36.0	26.0	25.0	32.0	28.0	32.0	30.0	43.0	44.0	33.0	38.0	23.0	42.0	39.0	42.0	32.0	48.0	39.0	37.0	50.0	44.0	40.0	35.0	35.0	34.0	29.0	28.0	25.0	30.0	19.0	29.0	19.0	21.0	18.0	12.0	13.0	9.0	7.0	13.0	9.0	6.0	2.0	15.0	4.0	6.0	2
1147	7.7005011905432	48.548352987919	7.6993920961957	48.547615962955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	7.0	4.0	12.0	14.0	10.0	11.0	9.0	9.0	9.0	10.0	11.0	7.0	8.0	6.0	3.0	2.0	5.0	2.0	3.0	3.0	1.0	4.0	4.0	1.0	1.0	2.0	2.0	3.0	2.0	3.0	0
12	7.7138301945198	48.572095468411	7.7128432936591	48.571774361025	11.0	5.0	4.0	6.0	3.0	3.0	3.0	1.0	5.0	3.0	2.0	2.0	2.0	4.0	2.0	4.0	3.0	2.0	3.0	0.0	4.0	1.0	3.0	7.0	9.0	8.0	10.0	11.0	22.0	19.0	20.0	25.0	32.0	34.0	47.0	21.0	30.0	20.0	21.0	33.0	35.0	28.0	30.0	31.0	23.0	26.0	29.0	22.0	41.0	30.0	34.0	29.0	29.0	30.0	34.0	43.0	51.0	44.0	39.0	38.0	26.0	43.0	32.0	32.0	33.0	44.0	33.0	46.0	42.0	36.0	49.0	38.0	43.0	35.0	38.0	39.0	37.0	41.0	26.0	45.0	19.0	26.0	20.0	31.0	25.0	35.0	16.0	24.0	16.0	29.0	15.0	21.0	17.0	16.0	9.0	9
1201	7.7587606100676	48.604709755989	7.7544896357594	48.601284334411	3.0	4.0	6.0	2.0	3.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	2.0	4.0	3.0	4.0	6.0	7.0	6.0	8.0	13.0	9.0	9.0	17.0	19.0	38.0	22.0	49.0	45.0	55.0	52.0	59.0	61.0	50.0	48.0	33.0	36.0	41.0	39.0	26.0	37.0	33.0	36.0	29.0	33.0	30.0	38.0	52.0	42.0	43.0	33.0	44.0	52.0	57.0	44.0	45.0	35.0	39.0	40.0	32.0	43.0	44.0	50.0	56.0	37.0	54.0	48.0	58.0	47.0	49.0	51.0	60.0	47.0	39.0	39.0	38.0	48.0	32.0	37.0	29.0	27.0	29.0	23.0	26.0	20.0	21.0	22.0	18.0	16.0	14.0	13.0	9.0	11.0	9.0	7
1202	7.7547720303167	48.60119450966	7.7589924136648	48.604603497095	3.0	5.0	4.0	7.0	0.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	4.0	3.0	1.0	0.0	2.0	2.0	5.0	3.0	6.0	7.0	21.0	13.0	16.0	23.0	24.0	36.0	28.0	22.0	38.0	36.0	54.0	42.0	31.0	20.0	32.0	22.0	23.0	35.0	9.0	22.0	26.0	23.0	30.0	43.0	41.0	37.0	30.0	23.0	27.0	31.0	29.0	47.0	39.0	36.0	18.0	27.0	25.0	35.0	39.0	29.0	34.0	23.0	32.0	40.0	35.0	44.0	44.0	26.0	41.0	47.0	38.0	30.0	23.0	34.0	25.0	30.0	28.0	28.0	30.0	20.0	18.0	25.0	19.0	14.0	21.0	24.0	18.0	14.0	12.0	11.0	13.0	5
1203	7.7428537192067	48.592905701487	7.7454957930172	48.594019464691	9.0	11.0	7.0	4.0	0.0	7.0	5.0	1.0	3.0	3.0	3.0	0.0	0.0	1.0	7.0	3.0	1.0	3.0	4.0	2.0	6.0	7.0	13.0	20.0	18.0	27.0	50.0	81.0	79.0	96.0	99.0	81.0	130.0	113.0	106.0	107.0	76.0	47.0	74.0	55.0	45.0	51.0	48.0	49.0	64.0	42.0	65.0	71.0	68.0	65.0	59.0	55.0	66.0	51.0	71.0	86.0	75.0	52.0	50.0	53.0	54.0	52.0	56.0	71.0	59.0	58.0	42.0	61.0	60.0	52.0	72.0	70.0	62.0	76.0	60.0	58.0	53.0	72.0	63.0	52.0	53.0	39.0	21.0	27.0	37.0	37.0	30.0	12.0	32.0	27.0	27.0	19.0	16.0	20.0	19.0	10
1204	7.7519653902018	48.614050269059	7.7512682490245	48.612578433013	1.0	3.0	2.0	1.0	3.0	3.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	4.0	1.0	1.0	4.0	3.0	1.0	0.0	6.0	7.0	3.0	5.0	6.0	16.0	14.0	24.0	26.0	50.0	50.0	45.0	51.0	50.0	31.0	32.0	21.0	22.0	29.0	26.0	31.0	27.0	35.0	18.0	18.0	34.0	31.0	30.0	21.0	16.0	13.0	25.0	21.0	40.0	32.0	32.0	31.0	35.0	31.0	27.0	32.0	39.0	30.0	30.0	29.0	35.0	38.0	31.0	32.0	35.0	37.0	31.0	41.0	33.0	26.0	28.0	28.0	24.0	24.0	19.0	20.0	12.0	7.0	14.0	8.0	18.0	8.0	8.0	3.0	5.0	18.0	9.0	5.0	4.0	7
1205	7.747880155556	48.604782588144	7.7496789415041	48.607041954004	5.0	2.0	6.0	3.0	2.0	1.0	2.0	0.0	1.0	3.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	1.0	4.0	1.0	5.0	3.0	4.0	6.0	6.0	5.0	12.0	15.0	10.0	11.0	21.0	20.0	15.0	13.0	13.0	18.0	20.0	20.0	18.0	13.0	13.0	15.0	16.0	19.0	22.0	30.0	18.0	13.0	16.0	10.0	22.0	11.0	16.0	15.0	19.0	32.0	20.0	18.0	14.0	15.0	23.0	25.0	23.0	15.0	25.0	25.0	27.0	32.0	37.0	20.0	26.0	20.0	30.0	24.0	21.0	16.0	16.0	12.0	20.0	10.0	16.0	8.0	4.0	8.0	6.0	9.0	5.0	5.0	11.0	11.0	6.0	5.0	4
